DonationID,AlumniID,DonationAmount,DonationType,DonationMethod,DonationDate,Purpose,IsAnonymous,TaxDeductible,RecurringFrequency,Status
DON001866,ALM02029,444,One-Time Gift,Wire Transfer,2025-06-22,Endowment,False,True,Monthly,Completed
DON001867,ALM01670,25000,Major Gift,Credit Card,2025-06-15,Infrastructure,False,True,,Completed
DON001868,ALM01147,279,Major Gift,Check,2024-11-11,Research,False,True,,Completed
DON001869,ALM02934,381,Recurring Monthly,Bank Transfer,2024-07-05,General Fund,False,True,,Completed
DON001870,ALM01892,452,One-Time Gift,Bank Transfer,2025-01-08,General Fund,False,True,,Completed
DON001871,ALM00917,474,Recurring Monthly,Stock,2024-12-29,Endowment,False,True,Annual,Completed
DON001872,ALM02163,50000,Recurring Monthly,Stock,2024-09-18,General Fund,False,True,,Completed
DON001873,ALM00977,106,Pledge,Stock,2024-05-03,Endowment,False,True,,Completed
DON001874,ALM01379,50000,Pledge,Credit Card,2024-01-16,Research,True,True,,Completed
DON001875,ALM00775,250000,Recurring Monthly,Credit Card,2024-11-19,Research,False,True,,Completed
DON001876,ALM00389,398,In-Kind,Check,2025-01-13,Scholarship,True,True,,Declined
DON001877,ALM01552,25000,In-Kind,Check,2024-08-05,Scholarship,False,True,,Completed
DON001878,ALM00488,250000,Recurring Monthly,Credit Card,2024-04-16,Scholarship,False,False,,Completed
DON001879,ALM00164,10000,Pledge,Check,2024-02-15,Infrastructure,True,True,,Completed
DON001880,ALM01568,480,Recurring Monthly,Wire Transfer,2025-09-30,Endowment,False,True,Monthly,Completed
DON001881,ALM03114,50000,Recurring Monthly,Credit Card,2023-12-06,Research,False,True,,Completed
DON001882,ALM01482,105,One-Time Gift,Bank Transfer,2024-11-06,Scholarship,False,True,,Completed
DON001883,ALM03186,359,In-Kind,Wire Transfer,2025-09-12,Scholarship,False,True,Monthly,Completed
DON001884,ALM01917,68,In-Kind,Stock,2025-01-03,Endowment,False,True,,Completed
DON001885,ALM03252,98,Pledge,Wire Transfer,2025-06-24,General Fund,False,True,,Completed
DON001886,ALM01445,428,Pledge,Bank Transfer,2024-01-29,Scholarship,False,True,,Completed
DON001887,ALM02725,402,Recurring Monthly,Check,2023-11-12,Endowment,True,True,,Completed
DON001888,ALM01526,25000,One-Time Gift,Stock,2025-11-01,Endowment,False,True,,Completed
DON001889,ALM00538,409,Pledge,Check,2025-04-08,General Fund,False,True,Monthly,Completed
DON001890,ALM00624,79,One-Time Gift,Wire Transfer,2025-10-23,Research,False,True,,Pending
DON001891,ALM00049,419,Pledge,Check,2025-08-05,Research,False,True,,Completed
DON001892,ALM00397,472,In-Kind,Check,2025-10-02,Research,False,True,Quarterly,Completed
DON001893,ALM01048,446,Major Gift,Wire Transfer,2025-07-03,Scholarship,False,True,,Declined
DON001894,ALM01629,443,Major Gift,Stock,2024-05-27,Infrastructure,False,True,,Completed
DON001895,ALM02476,176,Major Gift,Credit Card,2024-09-22,Endowment,False,True,,Completed
DON001896,ALM00422,10000,One-Time Gift,Stock,2024-06-27,Infrastructure,False,True,,Pending
DON001897,ALM00863,158,Recurring Monthly,Credit Card,2025-05-14,Research,False,True,,Completed
DON001898,ALM03362,100000,Major Gift,Wire Transfer,2023-12-15,Scholarship,False,True,,Completed
DON001899,ALM02395,305,Major Gift,Stock,2024-03-06,Research,True,True,,Completed
DON001900,ALM02719,358,In-Kind,Wire Transfer,2024-11-22,Research,False,True,Annual,Completed
DON001901,ALM01809,50000,One-Time Gift,Check,2025-01-30,General Fund,False,True,,Completed
DON001902,ALM01228,10000,Major Gift,Wire Transfer,2025-06-14,Research,False,True,,Declined
DON001903,ALM01701,410,In-Kind,Bank Transfer,2025-01-07,Endowment,True,True,,Completed
DON001904,ALM01213,50000,One-Time Gift,Stock,2024-07-31,General Fund,False,False,,Completed
DON001905,ALM01909,50000,Pledge,Stock,2024-09-05,Endowment,False,True,Monthly,Completed
DON001906,ALM00161,50000,Recurring Monthly,Wire Transfer,2024-08-11,General Fund,False,True,,Completed
DON001907,ALM00238,480,In-Kind,Wire Transfer,2025-09-14,Infrastructure,False,True,,Completed
DON001908,ALM01508,60,Major Gift,Bank Transfer,2024-09-23,Research,False,True,,Completed
DON001909,ALM00736,486,In-Kind,Wire Transfer,2025-07-05,Scholarship,False,True,,Completed
DON001910,ALM00805,100000,In-Kind,Check,2024-04-03,Endowment,False,True,,Completed
DON001911,ALM02808,10000,Recurring Monthly,Credit Card,2024-12-10,Endowment,False,True,Monthly,Completed
DON001912,ALM03426,250,In-Kind,Stock,2023-11-10,Scholarship,False,True,,Completed
DON001913,ALM02012,56,One-Time Gift,Stock,2024-05-18,Endowment,False,True,,Completed
DON001914,ALM02808,500,In-Kind,Bank Transfer,2024-05-06,Infrastructure,False,True,,Completed
DON001915,ALM00594,267,Recurring Monthly,Bank Transfer,2025-06-07,Scholarship,False,True,,Completed
DON001916,ALM01229,419,In-Kind,Check,2025-06-05,Endowment,False,True,,Completed
DON001917,ALM02850,106,Pledge,Credit Card,2024-02-24,Scholarship,False,True,,Declined
DON001918,ALM01771,469,Recurring Monthly,Check,2024-02-17,Endowment,False,True,,Completed
DON001919,ALM02947,63,Pledge,Credit Card,2025-03-06,Endowment,True,True,,Completed
DON001920,ALM03342,100000,Recurring Monthly,Wire Transfer,2024-04-19,General Fund,False,True,Monthly,Completed
DON001921,ALM01505,10000,Recurring Monthly,Bank Transfer,2024-11-12,Endowment,False,True,,Completed
DON001922,ALM00616,273,Pledge,Stock,2024-10-26,General Fund,False,True,Quarterly,Completed
DON001923,ALM00351,492,Major Gift,Stock,2024-04-12,General Fund,False,True,,Completed
DON001924,ALM02165,110,One-Time Gift,Credit Card,2024-09-10,Research,False,True,,Pending
DON001925,ALM03415,360,Pledge,Stock,2024-10-09,Infrastructure,False,True,,Completed
DON001926,ALM02010,25000,Pledge,Check,2024-12-06,Scholarship,False,True,,Completed
DON001927,ALM01461,51,Major Gift,Credit Card,2024-03-09,Endowment,False,True,,Completed
DON001928,ALM00774,84,Major Gift,Bank Transfer,2025-05-25,Research,False,True,Monthly,Pending
DON001929,ALM02475,482,Major Gift,Credit Card,2024-12-24,Endowment,False,True,Monthly,Completed
DON001930,ALM01881,467,One-Time Gift,Stock,2025-07-25,Endowment,False,True,,Completed
DON001931,ALM01600,384,One-Time Gift,Check,2025-07-05,Endowment,False,False,,Completed
DON001932,ALM01866,75,Major Gift,Stock,2024-12-19,Scholarship,False,True,,Completed
DON001933,ALM03276,25000,One-Time Gift,Wire Transfer,2024-04-23,General Fund,False,True,,Completed
DON001934,ALM00116,257,In-Kind,Stock,2025-05-26,General Fund,False,True,,Completed
DON001935,ALM03200,320,In-Kind,Check,2024-12-06,Endowment,False,True,,Completed
DON001936,ALM02598,482,In-Kind,Credit Card,2025-08-04,Endowment,False,True,,Completed
DON001937,ALM01551,250000,Pledge,Wire Transfer,2024-01-05,General Fund,False,True,Monthly,Completed
DON001938,ALM00788,471,Major Gift,Bank Transfer,2024-12-10,Research,False,True,Quarterly,Completed
DON001939,ALM03483,303,One-Time Gift,Credit Card,2025-10-21,General Fund,False,True,Annual,Completed
DON001940,ALM00467,10000,One-Time Gift,Stock,2025-10-16,Research,False,True,Monthly,Declined
DON001941,ALM01109,351,In-Kind,Wire Transfer,2023-11-07,Endowment,False,True,Monthly,Completed
DON001942,ALM03133,407,Major Gift,Wire Transfer,2024-12-30,Scholarship,False,True,,Completed
DON001943,ALM00344,116,Major Gift,Wire Transfer,2024-05-31,Research,False,True,Monthly,Completed
DON001944,ALM02578,10000,Recurring Monthly,Credit Card,2025-08-14,General Fund,False,True,,Completed
DON001945,ALM02531,221,Pledge,Check,2024-06-10,Endowment,False,True,,Completed
DON001946,ALM00599,385,In-Kind,Check,2025-09-10,Research,False,True,,Completed
DON001947,ALM01572,250000,Recurring Monthly,Wire Transfer,2024-05-27,Scholarship,False,True,,Completed
DON001948,ALM01633,50000,In-Kind,Bank Transfer,2024-10-28,Infrastructure,False,True,Quarterly,Completed
DON001949,ALM03478,301,Recurring Monthly,Check,2024-11-07,General Fund,False,True,,Completed
DON001950,ALM00810,375,Recurring Monthly,Credit Card,2024-01-26,Research,False,True,,Completed
DON001951,ALM00486,354,Pledge,Wire Transfer,2023-11-20,Research,False,True,Quarterly,Completed
DON001952,ALM01689,406,Pledge,Credit Card,2025-07-23,Endowment,False,True,Annual,Completed
DON001953,ALM00529,10000,Recurring Monthly,Credit Card,2024-01-29,General Fund,False,True,,Completed
DON001954,ALM03328,25000,Major Gift,Stock,2024-01-01,Infrastructure,False,True,,Completed
DON001955,ALM03441,231,One-Time Gift,Credit Card,2025-09-10,Endowment,False,True,,Completed
DON001956,ALM01798,10000,In-Kind,Bank Transfer,2025-09-19,Research,True,False,,Completed
DON001957,ALM03320,50000,Pledge,Wire Transfer,2024-08-03,General Fund,False,False,,Pending
DON001958,ALM03365,488,Major Gift,Check,2024-01-30,Scholarship,False,True,,Completed
DON001959,ALM02199,250000,One-Time Gift,Check,2025-05-09,Research,False,True,,Completed
DON001960,ALM01890,100000,In-Kind,Bank Transfer,2024-07-06,Infrastructure,False,True,Monthly,Completed
DON001961,ALM01843,250000,Pledge,Bank Transfer,2025-09-12,Endowment,False,True,,Completed
DON001962,ALM00312,250000,Pledge,Wire Transfer,2024-06-25,Scholarship,False,True,,Completed
DON001963,ALM02990,72,One-Time Gift,Check,2024-11-30,Endowment,False,True,,Completed
DON001964,ALM01967,232,One-Time Gift,Bank Transfer,2024-04-26,Endowment,False,True,Monthly,Pending
DON001965,ALM02328,289,Major Gift,Credit Card,2025-08-22,Infrastructure,False,True,,Completed
DON001966,ALM02159,250000,One-Time Gift,Wire Transfer,2025-10-09,Scholarship,False,True,Annual,Pending
DON001967,ALM00775,292,Recurring Monthly,Credit Card,2024-04-26,Scholarship,False,True,,Declined
DON001968,ALM01811,327,Major Gift,Wire Transfer,2024-01-09,Infrastructure,False,True,,Completed
DON001969,ALM02503,116,Recurring Monthly,Wire Transfer,2025-02-01,Endowment,False,False,,Completed
DON001970,ALM00902,100000,Pledge,Check,2025-09-20,General Fund,False,True,Quarterly,Completed
DON001971,ALM01019,50000,Major Gift,Wire Transfer,2025-01-28,Infrastructure,False,True,,Completed
DON001972,ALM01740,194,Recurring Monthly,Bank Transfer,2023-11-20,General Fund,False,True,,Completed
DON001973,ALM02914,360,In-Kind,Wire Transfer,2025-07-16,Endowment,True,True,Monthly,Completed
DON001974,ALM03443,492,Recurring Monthly,Bank Transfer,2024-12-29,Research,False,True,,Completed
DON001975,ALM01637,250000,Pledge,Credit Card,2025-04-03,Infrastructure,False,True,,Declined
DON001976,ALM02259,220,Recurring Monthly,Credit Card,2025-03-07,Infrastructure,False,True,,Completed
DON001977,ALM02395,207,One-Time Gift,Stock,2025-01-05,Endowment,False,True,Quarterly,Completed
DON001978,ALM01531,170,Major Gift,Bank Transfer,2025-02-06,Infrastructure,False,True,,Completed
DON001979,ALM01813,359,Pledge,Stock,2024-12-24,Research,False,True,,Completed
DON001980,ALM00171,290,In-Kind,Credit Card,2025-09-04,General Fund,False,True,,Completed
DON001981,ALM02327,25000,Pledge,Check,2024-08-04,General Fund,False,True,Monthly,Completed
DON001982,ALM02507,445,Recurring Monthly,Credit Card,2025-06-18,Infrastructure,False,True,,Completed
DON001983,ALM03261,91,In-Kind,Credit Card,2024-05-17,Infrastructure,False,True,Monthly,Completed
DON001984,ALM02314,81,One-Time Gift,Check,2025-10-20,Infrastructure,False,True,,Completed
DON001985,ALM03495,180,One-Time Gift,Stock,2024-07-23,Endowment,False,False,,Completed
DON001986,ALM00217,345,Recurring Monthly,Wire Transfer,2025-09-20,Scholarship,False,True,,Completed
DON001987,ALM00929,245,Recurring Monthly,Credit Card,2024-06-29,General Fund,False,True,Quarterly,Completed
DON001988,ALM01695,10000,Major Gift,Check,2024-08-21,General Fund,False,True,Annual,Completed
DON001989,ALM02823,341,Recurring Monthly,Wire Transfer,2025-02-26,Endowment,False,True,,Completed
DON001990,ALM00224,349,One-Time Gift,Check,2025-03-02,Research,False,True,,Completed
DON001991,ALM02518,157,Pledge,Wire Transfer,2024-08-20,Infrastructure,False,True,,Completed
DON001992,ALM00770,397,One-Time Gift,Check,2024-04-19,Endowment,False,True,,Completed
DON001993,ALM00049,371,Major Gift,Credit Card,2024-10-29,Scholarship,False,True,,Completed
DON001994,ALM01248,441,In-Kind,Wire Transfer,2024-02-27,Endowment,False,True,,Completed
DON001995,ALM00468,335,Pledge,Stock,2024-11-17,Scholarship,True,True,,Completed
DON001996,ALM02312,214,Recurring Monthly,Check,2025-03-09,Scholarship,False,True,,Completed
DON001997,ALM00814,321,Recurring Monthly,Check,2024-10-20,Infrastructure,False,True,,Completed
DON001998,ALM00352,458,In-Kind,Credit Card,2024-03-08,General Fund,False,True,Quarterly,Completed
DON001999,ALM02252,100000,One-Time Gift,Wire Transfer,2023-12-16,Infrastructure,False,True,,Completed
DON002000,ALM01096,170,Pledge,Bank Transfer,2024-08-27,Scholarship,False,True,,Declined
DON002001,ALM00713,219,Pledge,Credit Card,2024-02-22,General Fund,False,True,,Completed
DON002002,ALM02956,403,Recurring Monthly,Wire Transfer,2024-05-11,Research,False,True,,Declined
DON002003,ALM02072,119,Recurring Monthly,Bank Transfer,2024-06-22,Infrastructure,False,True,,Completed
DON002004,ALM02981,191,In-Kind,Wire Transfer,2024-04-26,Endowment,False,True,,Completed
DON002005,ALM00248,100000,Recurring Monthly,Bank Transfer,2025-04-26,Endowment,False,True,,Completed
DON002006,ALM01567,308,In-Kind,Wire Transfer,2024-10-22,Endowment,False,True,Monthly,Completed
DON002007,ALM01399,145,In-Kind,Check,2025-08-01,Endowment,False,True,,Completed
DON002008,ALM00092,256,Pledge,Wire Transfer,2025-10-26,Infrastructure,False,True,,Completed
DON002009,ALM00235,390,One-Time Gift,Credit Card,2025-05-29,General Fund,True,True,,Completed
DON002010,ALM00216,198,Pledge,Stock,2024-09-20,General Fund,False,True,Monthly,Completed
DON002011,ALM01832,10000,Major Gift,Check,2025-03-21,Infrastructure,False,True,Quarterly,Completed
DON002012,ALM02680,342,In-Kind,Check,2024-03-09,Research,False,True,Quarterly,Completed
DON002013,ALM02705,25000,Major Gift,Wire Transfer,2024-12-25,Infrastructure,False,True,,Completed
DON002014,ALM02894,163,Major Gift,Credit Card,2023-12-30,Endowment,False,True,,Completed
DON002015,ALM00358,380,Recurring Monthly,Stock,2025-07-20,Endowment,False,True,Quarterly,Completed
DON002016,ALM03404,270,Major Gift,Stock,2024-07-29,Endowment,False,True,,Completed
DON002017,ALM01237,54,One-Time Gift,Credit Card,2025-08-29,Scholarship,False,True,,Declined
DON002018,ALM01773,250000,Recurring Monthly,Bank Transfer,2024-01-27,Research,False,True,,Completed
DON002019,ALM01721,401,In-Kind,Bank Transfer,2024-07-23,Research,False,True,,Completed
DON002020,ALM01392,100000,Major Gift,Wire Transfer,2025-04-09,Scholarship,False,True,Monthly,Completed
DON002021,ALM00093,438,Major Gift,Stock,2023-12-11,General Fund,False,True,,Completed
DON002022,ALM02211,78,One-Time Gift,Wire Transfer,2023-12-09,Scholarship,False,True,,Completed
DON002023,ALM02398,296,Pledge,Credit Card,2024-08-23,General Fund,False,True,Annual,Completed
DON002024,ALM02632,303,Recurring Monthly,Wire Transfer,2024-05-13,General Fund,False,True,Monthly,Completed
DON002025,ALM02486,250000,In-Kind,Credit Card,2025-04-28,Research,False,True,,Completed
DON002026,ALM02677,203,In-Kind,Bank Transfer,2024-08-01,General Fund,False,True,,Completed
DON002027,ALM00546,114,Major Gift,Stock,2025-04-07,General Fund,False,True,,Completed
DON002028,ALM02494,158,Pledge,Check,2024-01-30,Infrastructure,False,True,,Completed
DON002029,ALM02429,213,Pledge,Credit Card,2024-10-30,Research,False,True,,Completed
DON002030,ALM00067,176,In-Kind,Credit Card,2024-09-27,Research,False,True,Monthly,Completed
DON002031,ALM02718,406,Major Gift,Credit Card,2023-12-04,Endowment,False,True,,Completed
DON002032,ALM01870,403,Major Gift,Bank Transfer,2025-02-09,Infrastructure,False,True,,Completed
DON002033,ALM00896,230,One-Time Gift,Stock,2025-08-24,Endowment,False,True,Annual,Completed
DON002034,ALM01133,350,Recurring Monthly,Credit Card,2025-06-06,Scholarship,False,True,,Completed
DON002035,ALM03288,285,Recurring Monthly,Check,2025-09-10,Research,False,True,,Completed
DON002036,ALM00830,366,One-Time Gift,Stock,2024-08-31,Scholarship,True,True,,Completed
DON002037,ALM02273,67,In-Kind,Bank Transfer,2025-03-19,General Fund,False,True,Monthly,Completed
DON002038,ALM00043,25000,Recurring Monthly,Check,2024-01-03,Infrastructure,False,True,,Completed
DON002039,ALM00793,409,Pledge,Credit Card,2024-10-20,Research,False,True,,Pending
DON002040,ALM01180,100000,Pledge,Check,2025-08-25,Research,False,True,,Completed
DON002041,ALM00812,263,Recurring Monthly,Wire Transfer,2024-05-17,General Fund,False,True,,Completed
DON002042,ALM02359,363,Major Gift,Check,2025-08-18,Scholarship,False,True,,Completed
DON002043,ALM00217,152,One-Time Gift,Wire Transfer,2025-03-19,Research,True,True,,Completed
DON002044,ALM00192,258,Major Gift,Wire Transfer,2023-11-27,Scholarship,False,True,,Completed
DON002045,ALM02956,473,In-Kind,Bank Transfer,2024-09-20,Scholarship,False,True,Annual,Completed
DON002046,ALM00211,10000,Pledge,Stock,2025-08-21,Research,False,True,,Completed
DON002047,ALM00482,250000,One-Time Gift,Check,2024-11-13,Scholarship,False,True,Monthly,Completed
DON002048,ALM02134,58,Recurring Monthly,Credit Card,2024-08-03,Research,False,True,,Completed
DON002049,ALM01278,438,One-Time Gift,Stock,2024-08-26,Scholarship,False,True,Annual,Completed
DON002050,ALM00153,446,Major Gift,Check,2024-01-07,Infrastructure,False,True,,Completed
DON002051,ALM02971,50000,Recurring Monthly,Stock,2024-07-02,Scholarship,False,True,Annual,Completed
DON002052,ALM00300,104,Pledge,Bank Transfer,2023-12-01,General Fund,False,True,,Completed
DON002053,ALM02437,417,Recurring Monthly,Credit Card,2024-09-04,Endowment,False,True,,Completed
DON002054,ALM01906,203,Pledge,Stock,2025-03-30,General Fund,False,True,,Completed
DON002055,ALM00360,299,One-Time Gift,Check,2025-06-10,Infrastructure,False,True,Quarterly,Completed
DON002056,ALM01949,250000,Major Gift,Stock,2025-08-27,Research,False,True,,Completed
DON002057,ALM02826,368,One-Time Gift,Credit Card,2025-08-19,Endowment,False,True,,Pending
DON002058,ALM01622,192,Recurring Monthly,Check,2025-05-31,General Fund,False,True,,Completed
DON002059,ALM01908,25000,Recurring Monthly,Stock,2024-12-21,General Fund,False,True,,Completed
DON002060,ALM02662,50,In-Kind,Wire Transfer,2025-10-22,Infrastructure,False,True,,Completed
DON002061,ALM01151,318,Recurring Monthly,Wire Transfer,2024-10-09,Scholarship,True,True,,Completed
DON002062,ALM02028,250000,Major Gift,Credit Card,2025-07-26,Scholarship,False,True,,Completed
DON002063,ALM00741,377,Pledge,Bank Transfer,2024-10-22,Scholarship,False,True,,Completed
DON002064,ALM02034,362,Pledge,Wire Transfer,2024-07-03,Infrastructure,False,True,,Completed
