RSVPID,AlumniID,EventID,RSVPStatus,RSVPDate,GuestCount,SpecialRequirements,CheckInStatus
RSP006660,ALM01044,EVT00104,Not Responded,2025-10-14,0,,Yes
RSP006661,ALM02829,EVT00077,Declined,2025-07-16,0,,No
RSP006662,ALM02946,EVT00051,Confirmed,2024-11-20,4,,Not Yet
RSP006663,ALM00967,EVT00100,Not Responded,2024-11-20,0,,Yes
RSP006664,ALM00276,EVT00104,Confirmed,2025-11-29,4,,Yes
RSP006665,ALM00149,EVT00090,Confirmed,2024-10-04,0,,Yes
RSP006666,ALM00917,EVT00040,Not Responded,2026-02-03,3,Wheelchair Access,Yes
RSP006667,ALM00131,EVT00150,Tentative,2026-01-22,1,,Not Yet
RSP006668,ALM00317,EVT00023,Declined,2024-12-07,3,Vegan,Yes
RSP006669,ALM03427,EVT00149,Confirmed,2025-05-20,0,,Yes
RSP006670,ALM03315,EVT00131,Tentative,2025-11-26,1,,Yes
RSP006671,ALM00328,EVT00048,Confirmed,2024-05-08,3,,Not Yet
RSP006672,ALM03354,EVT00144,Declined,2025-02-23,4,Wheelchair Access,No
RSP006673,ALM02795,EVT00111,Not Responded,2024-02-20,4,,Yes
RSP006674,ALM02616,EVT00014,Confirmed,2025-05-02,3,,Not Yet
RSP006675,ALM02135,EVT00016,Declined,2024-02-26,1,,Yes
RSP006676,ALM00278,EVT00125,Tentative,2024-06-16,1,Vegan,Not Yet
RSP006677,ALM02497,EVT00055,Confirmed,2026-03-14,0,Gluten-Free,Yes
RSP006678,ALM02332,EVT00061,Declined,2026-01-26,1,,Yes
RSP006679,ALM00458,EVT00131,Not Responded,2025-11-12,0,,Yes
RSP006680,ALM01209,EVT00105,Tentative,2025-02-17,2,,Not Yet
RSP006681,ALM01495,EVT00092,Tentative,2024-12-18,3,,Yes
RSP006682,ALM01700,EVT00095,Not Responded,2025-05-23,2,Gluten-Free,Yes
RSP006683,ALM01669,EVT00148,Not Responded,2024-05-30,2,,Yes
RSP006684,ALM03131,EVT00010,Confirmed,2025-12-28,4,,Yes
RSP006685,ALM01207,EVT00126,Confirmed,2025-02-20,1,Vegan,No
RSP006686,ALM01752,EVT00147,Declined,2025-01-29,0,,Yes
RSP006687,ALM01168,EVT00046,Not Responded,2025-04-17,0,,Not Yet
RSP006688,ALM02145,EVT00077,Confirmed,2025-07-26,0,,Not Yet
RSP006689,ALM01215,EVT00091,Confirmed,2025-03-07,3,,Yes
RSP006690,ALM02378,EVT00026,Not Responded,2025-04-30,0,,Not Yet
RSP006691,ALM02965,EVT00072,Confirmed,2023-11-09,2,Gluten-Free,Not Yet
RSP006692,ALM01111,EVT00056,Confirmed,2024-09-22,2,Wheelchair Access,Not Yet
RSP006693,ALM02445,EVT00119,Declined,2025-07-04,0,,No
RSP006694,ALM00651,EVT00133,Confirmed,2023-12-25,1,,Yes
RSP006695,ALM01619,EVT00010,Tentative,2025-12-17,1,,No
RSP006696,ALM02721,EVT00113,Tentative,2024-09-30,2,,Yes
RSP006697,ALM00806,EVT00142,Not Responded,2026-03-03,3,,Yes
RSP006698,ALM02415,EVT00144,Declined,2025-02-20,2,,Yes
RSP006699,ALM02889,EVT00002,Confirmed,2024-10-22,0,,Yes
RSP006700,ALM03343,EVT00144,Confirmed,2025-02-09,0,,Not Yet
RSP006701,ALM00480,EVT00053,Confirmed,2024-04-01,4,,Yes
RSP006702,ALM02563,EVT00138,Confirmed,2024-01-09,3,,Yes
RSP006703,ALM00603,EVT00071,Declined,2026-02-20,0,,Yes
RSP006704,ALM01321,EVT00014,Confirmed,2025-04-19,4,Gluten-Free,Not Yet
RSP006705,ALM00822,EVT00058,Tentative,2024-11-28,0,,Not Yet
RSP006706,ALM00559,EVT00106,Confirmed,2025-03-14,2,,Yes
RSP006707,ALM00393,EVT00013,Not Responded,2024-10-30,1,Vegetarian,No
RSP006708,ALM02051,EVT00085,Tentative,2025-08-14,2,,Yes
RSP006709,ALM01966,EVT00111,Declined,2024-02-08,2,Vegetarian,Yes
RSP006710,ALM01170,EVT00079,Tentative,2025-08-21,2,,Not Yet
RSP006711,ALM03436,EVT00150,Not Responded,2026-02-22,1,,Yes
RSP006712,ALM00807,EVT00029,Confirmed,2024-05-14,2,,Yes
RSP006713,ALM03232,EVT00081,Confirmed,2023-12-13,4,,Yes
RSP006714,ALM02088,EVT00028,Tentative,2026-01-10,0,,Yes
RSP006715,ALM00264,EVT00129,Tentative,2026-02-13,2,,Yes
RSP006716,ALM02596,EVT00142,Declined,2026-02-20,1,Vegan,Yes
RSP006717,ALM01794,EVT00034,Confirmed,2024-12-05,2,,Yes
RSP006718,ALM03074,EVT00135,Declined,2024-05-17,1,,Yes
RSP006719,ALM02387,EVT00034,Not Responded,2024-11-27,1,,Not Yet
RSP006720,ALM00914,EVT00136,Confirmed,2024-11-01,2,,Yes
RSP006721,ALM01523,EVT00076,Confirmed,2025-05-13,3,,Yes
RSP006722,ALM02016,EVT00126,Confirmed,2025-03-17,3,,Yes
RSP006723,ALM03447,EVT00098,Tentative,2023-10-29,3,,Not Yet
RSP006724,ALM01371,EVT00060,Not Responded,2024-02-02,1,,Not Yet
RSP006725,ALM02157,EVT00028,Confirmed,2025-12-30,4,,Yes
RSP006726,ALM01992,EVT00058,Declined,2024-12-13,0,,Not Yet
RSP006727,ALM00355,EVT00023,Tentative,2025-01-03,2,,Yes
RSP006728,ALM01666,EVT00055,Not Responded,2026-03-21,0,,Yes
RSP006729,ALM03490,EVT00064,Confirmed,2025-06-01,2,,Yes
RSP006730,ALM03023,EVT00086,Declined,2023-11-28,3,,Not Yet
RSP006731,ALM02297,EVT00117,Not Responded,2024-10-18,0,,Yes
RSP006732,ALM00283,EVT00025,Declined,2025-10-28,4,Wheelchair Access,No
RSP006733,ALM01282,EVT00067,Tentative,2023-11-25,0,Vegan,No
RSP006734,ALM00280,EVT00067,Declined,2023-11-27,2,,Yes
RSP006735,ALM00081,EVT00015,Tentative,2024-07-11,4,,No
RSP006736,ALM01613,EVT00072,Confirmed,2023-12-30,4,,Yes
RSP006737,ALM02109,EVT00050,Confirmed,2026-01-19,0,Gluten-Free,Yes
RSP006738,ALM01531,EVT00119,Declined,2025-08-02,3,,Yes
RSP006739,ALM00873,EVT00116,Confirmed,2026-04-11,1,,Yes
RSP006740,ALM02788,EVT00087,Declined,2025-03-17,3,,Not Yet
RSP006741,ALM00999,EVT00038,Confirmed,2026-02-02,1,,Yes
RSP006742,ALM02991,EVT00081,Not Responded,2024-01-05,2,,Yes
RSP006743,ALM02922,EVT00007,Not Responded,2024-11-07,2,,Yes
RSP006744,ALM00369,EVT00149,Not Responded,2025-05-15,2,,Yes
RSP006745,ALM01304,EVT00079,Tentative,2025-08-19,4,,Yes
RSP006746,ALM03238,EVT00054,Declined,2024-02-25,4,,Yes
RSP006747,ALM02808,EVT00075,Tentative,2025-04-08,3,,Not Yet
RSP006748,ALM01847,EVT00004,Declined,2023-11-30,1,,Yes
RSP006749,ALM01804,EVT00123,Confirmed,2024-10-18,0,,No
RSP006750,ALM02483,EVT00085,Confirmed,2025-06-29,2,,Yes
RSP006751,ALM00392,EVT00089,Not Responded,2025-02-04,2,,No
RSP006752,ALM03135,EVT00138,Declined,2024-01-01,3,,Not Yet
RSP006753,ALM00399,EVT00089,Declined,2025-02-04,1,,Yes
RSP006754,ALM03144,EVT00136,Tentative,2024-09-29,3,,Yes
RSP006755,ALM01853,EVT00105,Not Responded,2025-03-15,0,,No
RSP006756,ALM03052,EVT00015,Tentative,2024-07-06,2,,Yes
RSP006757,ALM02149,EVT00063,Confirmed,2024-03-08,4,,Yes
RSP006758,ALM00750,EVT00042,Confirmed,2026-01-14,3,,Yes
RSP006759,ALM03032,EVT00102,Declined,2024-12-10,2,,Yes
RSP006760,ALM01383,EVT00088,Not Responded,2025-01-31,0,,Yes
RSP006761,ALM00797,EVT00008,Declined,2024-04-02,0,,Yes
RSP006762,ALM03488,EVT00082,Not Responded,2025-08-15,1,Vegan,Yes
RSP006763,ALM00814,EVT00025,Confirmed,2025-11-14,3,,Yes
RSP006764,ALM02219,EVT00060,Confirmed,2023-12-28,2,,Yes
RSP006765,ALM01067,EVT00081,Confirmed,2023-12-17,1,,Not Yet
RSP006766,ALM01351,EVT00074,Tentative,2024-10-29,2,,Yes
RSP006767,ALM02559,EVT00124,Confirmed,2024-04-17,4,,Yes
RSP006768,ALM02263,EVT00130,Confirmed,2024-12-18,3,,Yes
RSP006769,ALM00416,EVT00070,Tentative,2023-10-04,0,,Not Yet
RSP006770,ALM00938,EVT00014,Tentative,2025-03-27,4,,No
RSP006771,ALM03121,EVT00110,Confirmed,2024-07-17,0,,No
RSP006772,ALM01953,EVT00050,Confirmed,2025-12-21,3,Vegetarian,Not Yet
RSP006773,ALM01744,EVT00142,Not Responded,2026-02-09,3,,Not Yet
RSP006774,ALM02277,EVT00150,Not Responded,2026-02-26,4,,Not Yet
RSP006775,ALM02807,EVT00098,Declined,2023-11-01,1,Vegetarian,Yes
RSP006776,ALM00752,EVT00050,Confirmed,2026-01-28,3,,Yes
RSP006777,ALM01906,EVT00109,Confirmed,2024-03-12,2,,Yes
RSP006778,ALM00160,EVT00001,Not Responded,2024-08-16,4,,Yes
RSP006779,ALM03138,EVT00058,Confirmed,2024-11-25,1,,Not Yet
RSP006780,ALM03395,EVT00009,Tentative,2025-06-30,0,,Yes
RSP006781,ALM02379,EVT00084,Confirmed,2025-06-11,1,,Yes
RSP006782,ALM01842,EVT00117,Not Responded,2024-11-03,4,Vegan,No
RSP006783,ALM00992,EVT00041,Confirmed,2023-10-11,3,,Not Yet
RSP006784,ALM00322,EVT00023,Confirmed,2024-12-24,4,Vegetarian,Yes
RSP006785,ALM02863,EVT00056,Confirmed,2024-10-16,4,Vegan,No
RSP006786,ALM03325,EVT00083,Confirmed,2026-04-06,4,,Yes
RSP006787,ALM00787,EVT00117,Confirmed,2024-12-06,1,,Yes
RSP006788,ALM03309,EVT00022,Confirmed,2025-12-18,1,,Yes
RSP006789,ALM00183,EVT00102,Tentative,2024-12-10,0,,Yes
RSP006790,ALM01449,EVT00104,Confirmed,2025-10-18,3,Vegetarian,Yes
RSP006791,ALM02431,EVT00077,Declined,2025-07-15,4,,Not Yet
RSP006792,ALM01385,EVT00144,Confirmed,2025-02-19,0,,Yes
RSP006793,ALM00020,EVT00109,Not Responded,2024-01-31,0,,Yes
RSP006794,ALM01920,EVT00143,Tentative,2025-05-22,2,,Yes
RSP006795,ALM01630,EVT00135,Confirmed,2024-05-09,0,,Yes
RSP006796,ALM03038,EVT00128,Confirmed,2025-09-06,1,Vegan,Yes
RSP006797,ALM03174,EVT00048,Tentative,2024-06-17,0,Gluten-Free,No
RSP006798,ALM01262,EVT00034,Confirmed,2024-11-01,0,,Not Yet
RSP006799,ALM02474,EVT00126,Confirmed,2025-04-03,0,,Yes
RSP006800,ALM02973,EVT00084,Confirmed,2025-06-25,3,,Yes
RSP006801,ALM03342,EVT00112,Confirmed,2025-12-07,3,,Yes
RSP006802,ALM00125,EVT00130,Tentative,2024-11-25,0,,Not Yet
RSP006803,ALM03096,EVT00101,Declined,2025-04-29,1,Wheelchair Access,Yes
RSP006804,ALM01025,EVT00092,Confirmed,2024-11-27,3,,No
RSP006805,ALM01380,EVT00032,Tentative,2024-10-21,1,,Not Yet
RSP006806,ALM02279,EVT00130,Declined,2025-01-03,4,,Yes
RSP006807,ALM01664,EVT00128,Confirmed,2025-08-06,1,Wheelchair Access,Yes
RSP006808,ALM03129,EVT00054,Confirmed,2024-01-30,3,,Yes
RSP006809,ALM02963,EVT00135,Tentative,2024-06-14,0,,No
RSP006810,ALM03344,EVT00005,Confirmed,2025-01-26,2,Vegetarian,No
RSP006811,ALM00722,EVT00005,Confirmed,2025-01-12,2,,Yes
RSP006812,ALM00530,EVT00044,Declined,2025-05-06,3,,Yes
RSP006813,ALM03469,EVT00068,Confirmed,2024-01-12,0,,Yes
RSP006814,ALM01163,EVT00044,Confirmed,2025-04-10,0,Gluten-Free,Yes
RSP006815,ALM00823,EVT00150,Tentative,2026-01-08,3,,Yes
RSP006816,ALM02628,EVT00065,Not Responded,2024-02-05,0,,Yes
RSP006817,ALM02368,EVT00071,Declined,2026-02-22,1,,Yes
RSP006818,ALM02054,EVT00133,Confirmed,2024-01-05,3,Gluten-Free,Yes
RSP006819,ALM02448,EVT00078,Confirmed,2024-06-03,4,,No
RSP006820,ALM00205,EVT00100,Confirmed,2024-12-20,2,,Yes
RSP006821,ALM02489,EVT00112,Confirmed,2025-12-07,1,,Not Yet
RSP006822,ALM01623,EVT00021,Declined,2025-12-16,1,,Yes
RSP006823,ALM01041,EVT00022,Confirmed,2025-11-30,2,,Not Yet
RSP006824,ALM00823,EVT00085,Confirmed,2025-07-15,3,,No
RSP006825,ALM03004,EVT00107,Not Responded,2024-07-09,0,Vegetarian,Yes
RSP006826,ALM02339,EVT00109,Not Responded,2024-02-01,3,Wheelchair Access,Yes
RSP006827,ALM01430,EVT00080,Not Responded,2025-06-20,4,,No
RSP006828,ALM00841,EVT00140,Confirmed,2024-01-05,1,,Not Yet
RSP006829,ALM00989,EVT00116,Confirmed,2026-03-30,3,,Yes
RSP006830,ALM01689,EVT00021,Not Responded,2025-12-30,4,Vegetarian,Yes
RSP006831,ALM03341,EVT00026,Not Responded,2025-05-12,4,,Yes
RSP006832,ALM00558,EVT00021,Not Responded,2026-01-16,1,,Yes
RSP006833,ALM00086,EVT00133,Not Responded,2024-01-29,3,,Yes
RSP006834,ALM02446,EVT00049,Confirmed,2024-04-26,2,,Not Yet
RSP006835,ALM00339,EVT00054,Tentative,2024-03-15,4,,No
RSP006836,ALM01632,EVT00100,Declined,2024-12-09,2,Vegan,Yes
RSP006837,ALM03003,EVT00034,Confirmed,2024-11-07,0,,Yes
RSP006838,ALM00575,EVT00002,Tentative,2024-10-11,3,Wheelchair Access,Not Yet
RSP006839,ALM01826,EVT00146,Confirmed,2025-09-21,1,,No
RSP006840,ALM03029,EVT00113,Declined,2024-09-22,0,,No
RSP006841,ALM02173,EVT00060,Not Responded,2024-01-16,2,,Yes
RSP006842,ALM03198,EVT00126,Confirmed,2025-02-23,3,Vegan,Yes
RSP006843,ALM02371,EVT00111,Confirmed,2024-02-02,3,,Yes
RSP006844,ALM00480,EVT00091,Declined,2025-04-10,1,Gluten-Free,No
RSP006845,ALM03411,EVT00118,Confirmed,2025-08-08,2,,Yes
RSP006846,ALM03192,EVT00032,Not Responded,2024-09-26,1,Gluten-Free,Not Yet
RSP006847,ALM02253,EVT00150,Tentative,2026-01-16,2,,Yes
RSP006848,ALM02682,EVT00024,Declined,2026-01-21,2,,Yes
RSP006849,ALM01434,EVT00107,Not Responded,2024-08-10,0,,Yes
RSP006850,ALM00617,EVT00119,Not Responded,2025-07-04,1,,Yes
RSP006851,ALM00055,EVT00005,Not Responded,2024-12-21,1,,Yes
RSP006852,ALM01072,EVT00111,Confirmed,2024-03-22,4,,Yes
RSP006853,ALM03422,EVT00098,Not Responded,2023-11-28,1,Vegetarian,Yes
RSP006854,ALM01039,EVT00147,Confirmed,2025-02-20,3,,Yes
RSP006855,ALM03052,EVT00119,Confirmed,2025-07-03,0,,Yes
RSP006856,ALM01766,EVT00038,Declined,2026-02-13,1,,Not Yet
RSP006857,ALM01091,EVT00144,Not Responded,2025-02-14,1,,Yes
RSP006858,ALM01346,EVT00123,Declined,2024-11-24,0,,Yes
RSP006859,ALM01172,EVT00130,Confirmed,2024-12-26,1,,Yes
RSP006860,ALM00450,EVT00075,Tentative,2025-04-18,2,,Yes
RSP006861,ALM02747,EVT00092,Declined,2024-11-09,2,,Yes
RSP006862,ALM00706,EVT00049,Confirmed,2024-06-02,0,,Yes
RSP006863,ALM02263,EVT00062,Declined,2025-07-26,2,Vegan,No
RSP006864,ALM02161,EVT00104,Not Responded,2025-11-06,3,,Yes
RSP006865,ALM00340,EVT00126,Not Responded,2025-03-07,3,,Not Yet
RSP006866,ALM00317,EVT00028,Confirmed,2025-12-06,4,,Yes
RSP006867,ALM02238,EVT00039,Confirmed,2025-07-31,3,,Not Yet
RSP006868,ALM01259,EVT00044,Confirmed,2025-04-17,2,,Yes
RSP006869,ALM00357,EVT00003,Not Responded,2025-10-27,4,,Yes
RSP006870,ALM01826,EVT00010,Not Responded,2025-11-12,3,,Yes
RSP006871,ALM02205,EVT00123,Confirmed,2024-11-05,3,,Yes
RSP006872,ALM02092,EVT00079,Not Responded,2025-09-14,4,,Yes
RSP006873,ALM01968,EVT00042,Tentative,2025-12-15,1,,Yes
RSP006874,ALM00843,EVT00112,Declined,2025-12-07,3,,Yes
RSP006875,ALM03425,EVT00115,Tentative,2025-06-23,0,,Not Yet
RSP006876,ALM02067,EVT00077,Not Responded,2025-08-08,3,,Yes
RSP006877,ALM02983,EVT00107,Declined,2024-07-04,4,,Not Yet
RSP006878,ALM00143,EVT00100,Confirmed,2024-12-24,2,Gluten-Free,Not Yet
RSP006879,ALM01104,EVT00130,Not Responded,2025-01-14,3,,No
RSP006880,ALM00224,EVT00124,Confirmed,2024-04-12,1,,Yes
RSP006881,ALM02272,EVT00035,Confirmed,2025-06-20,4,,Yes
RSP006882,ALM02730,EVT00001,Declined,2024-08-05,4,,Yes
RSP006883,ALM02823,EVT00053,Confirmed,2024-05-01,3,,Yes
RSP006884,ALM00415,EVT00102,Confirmed,2024-12-29,2,,Yes
RSP006885,ALM02674,EVT00131,Confirmed,2025-11-30,0,,No
RSP006886,ALM03158,EVT00096,Tentative,2024-09-16,3,,Yes
RSP006887,ALM01652,EVT00032,Not Responded,2024-10-22,3,Vegan,Yes
RSP006888,ALM02296,EVT00053,Declined,2024-04-25,0,,Yes
RSP006889,ALM02682,EVT00111,Confirmed,2024-03-20,3,,Yes
RSP006890,ALM00397,EVT00117,Confirmed,2024-10-21,2,Vegetarian,Yes
RSP006891,ALM02639,EVT00082,Not Responded,2025-09-19,3,,Yes
RSP006892,ALM00140,EVT00016,Confirmed,2024-04-08,3,Gluten-Free,Not Yet
RSP006893,ALM03154,EVT00005,Not Responded,2025-02-04,3,Gluten-Free,Not Yet
RSP006894,ALM02437,EVT00131,Not Responded,2025-10-09,2,Vegan,Yes
RSP006895,ALM02460,EVT00102,Not Responded,2024-11-25,4,,Not Yet
RSP006896,ALM01678,EVT00074,Not Responded,2024-10-22,0,,Yes
RSP006897,ALM01197,EVT00023,Not Responded,2025-01-05,4,,Yes
RSP006898,ALM01004,EVT00028,Not Responded,2025-12-19,4,,Yes
RSP006899,ALM00411,EVT00117,Confirmed,2024-11-29,4,,Yes
RSP006900,ALM00198,EVT00115,Declined,2025-07-28,4,Wheelchair Access,No
RSP006901,ALM01185,EVT00109,Confirmed,2024-02-02,2,,Yes
RSP006902,ALM03364,EVT00040,Declined,2026-01-31,3,Gluten-Free,Yes
RSP006903,ALM01179,EVT00076,Declined,2025-05-08,3,,No
RSP006904,ALM01189,EVT00122,Not Responded,2024-03-22,1,,Yes
RSP006905,ALM01956,EVT00020,Confirmed,2024-09-14,4,,Yes
RSP006906,ALM03042,EVT00061,Declined,2026-02-19,3,,No
RSP006907,ALM01458,EVT00067,Not Responded,2023-11-22,0,Wheelchair Access,Yes
RSP006908,ALM02134,EVT00064,Confirmed,2025-06-11,0,,Yes
RSP006909,ALM00254,EVT00033,Confirmed,2024-05-01,0,,No
RSP006910,ALM02866,EVT00007,Tentative,2024-09-14,2,Vegan,Not Yet
RSP006911,ALM01285,EVT00021,Not Responded,2025-12-11,1,,Not Yet
RSP006912,ALM03404,EVT00039,Tentative,2025-08-02,3,,Yes
RSP006913,ALM01981,EVT00087,Confirmed,2025-03-04,0,Vegan,Yes
RSP006914,ALM03462,EVT00044,Tentative,2025-06-03,0,,No
RSP006915,ALM01172,EVT00036,Confirmed,2023-11-02,1,,Not Yet
RSP006916,ALM03392,EVT00046,Tentative,2025-03-25,3,,Yes
RSP006917,ALM03277,EVT00038,Not Responded,2026-03-17,3,Wheelchair Access,Yes
RSP006918,ALM01588,EVT00094,Confirmed,2024-03-31,4,,Yes
RSP006919,ALM01633,EVT00013,Declined,2024-12-08,2,,Yes
RSP006920,ALM02880,EVT00047,Confirmed,2024-08-01,0,Vegetarian,Yes
RSP006921,ALM01074,EVT00144,Declined,2025-02-15,1,,Not Yet
RSP006922,ALM01750,EVT00056,Confirmed,2024-09-18,0,,No
RSP006923,ALM02414,EVT00048,Confirmed,2024-06-17,0,,Not Yet
RSP006924,ALM00787,EVT00144,Not Responded,2024-12-27,4,Wheelchair Access,Yes
RSP006925,ALM01099,EVT00041,Confirmed,2023-10-03,2,,Not Yet
RSP006926,ALM01918,EVT00091,Tentative,2025-03-29,0,,Yes
RSP006927,ALM02505,EVT00028,Tentative,2025-12-28,4,,Yes
RSP006928,ALM01183,EVT00020,Declined,2024-08-04,2,,No
RSP006929,ALM01147,EVT00148,Not Responded,2024-04-30,2,,Not Yet
RSP006930,ALM02747,EVT00134,Not Responded,2025-11-15,3,Gluten-Free,No
RSP006931,ALM00199,EVT00029,Confirmed,2024-05-02,3,,No
RSP006932,ALM00875,EVT00148,Confirmed,2024-05-15,0,Vegan,Yes
RSP006933,ALM02894,EVT00081,Confirmed,2023-12-27,4,,Yes
RSP006934,ALM02974,EVT00095,Confirmed,2025-04-25,2,,Yes
RSP006935,ALM01899,EVT00065,Tentative,2024-02-11,0,,Yes
RSP006936,ALM01220,EVT00024,Not Responded,2025-12-22,1,,Yes
RSP006937,ALM02303,EVT00112,Confirmed,2026-01-21,4,,Yes
RSP006938,ALM02926,EVT00141,Confirmed,2024-05-10,4,Vegan,Not Yet
RSP006939,ALM03186,EVT00024,Tentative,2026-01-19,4,Wheelchair Access,Yes
RSP006940,ALM01202,EVT00014,Tentative,2025-04-04,4,,Yes
RSP006941,ALM00486,EVT00037,Confirmed,2026-03-02,0,,Yes
RSP006942,ALM03320,EVT00029,Confirmed,2024-06-06,0,,Not Yet
RSP006943,ALM00904,EVT00113,Not Responded,2024-10-12,2,,Yes
RSP006944,ALM01517,EVT00010,Not Responded,2025-12-09,3,Gluten-Free,Not Yet
RSP006945,ALM02048,EVT00058,Confirmed,2024-11-13,3,,Yes
RSP006946,ALM02983,EVT00089,Not Responded,2025-02-16,3,Vegan,Yes
RSP006947,ALM02753,EVT00126,Declined,2025-02-13,3,,Yes
RSP006948,ALM01789,EVT00005,Tentative,2024-12-29,4,,No
RSP006949,ALM02481,EVT00049,Confirmed,2024-06-16,4,,Yes
RSP006950,ALM02675,EVT00088,Not Responded,2025-01-28,4,,No
RSP006951,ALM00944,EVT00040,Confirmed,2026-01-04,3,Vegan,Not Yet
RSP006952,ALM03457,EVT00101,Confirmed,2025-04-18,1,,Not Yet
RSP006953,ALM02463,EVT00145,Not Responded,2024-12-21,3,,Yes
RSP006954,ALM02073,EVT00083,Tentative,2026-02-18,2,Vegan,Yes
RSP006955,ALM03085,EVT00113,Confirmed,2024-11-08,1,Vegan,No
RSP006956,ALM01403,EVT00101,Confirmed,2025-04-03,0,,Yes
RSP006957,ALM00829,EVT00093,Confirmed,2025-07-22,2,,Yes
RSP006958,ALM01743,EVT00033,Confirmed,2024-04-27,1,,Yes
RSP006959,ALM02081,EVT00049,Declined,2024-06-08,3,Vegan,Yes
RSP006960,ALM00620,EVT00099,Confirmed,2024-10-03,1,Wheelchair Access,No
RSP006961,ALM00847,EVT00073,Confirmed,2025-01-27,1,,Yes
RSP006962,ALM00166,EVT00105,Confirmed,2025-02-26,2,,Yes
RSP006963,ALM01486,EVT00032,Tentative,2024-09-29,2,,Yes
RSP006964,ALM00978,EVT00131,Confirmed,2025-11-13,0,,Yes
RSP006965,ALM00370,EVT00036,Not Responded,2023-09-29,4,Wheelchair Access,Yes
RSP006966,ALM01198,EVT00122,Confirmed,2024-04-17,1,,Yes
RSP006967,ALM02473,EVT00083,Confirmed,2026-03-05,1,,No
RSP006968,ALM00739,EVT00140,Not Responded,2024-02-02,3,,Yes
RSP006969,ALM02028,EVT00135,Not Responded,2024-06-13,3,,No
RSP006970,ALM00187,EVT00103,Tentative,2025-11-25,2,Gluten-Free,No
RSP006971,ALM01069,EVT00017,Confirmed,2024-10-21,2,,No
RSP006972,ALM02725,EVT00031,Confirmed,2025-10-24,3,,Yes
RSP006973,ALM02060,EVT00104,Declined,2025-11-08,0,,Not Yet
RSP006974,ALM00359,EVT00078,Confirmed,2024-06-24,2,Wheelchair Access,No
RSP006975,ALM00235,EVT00019,Confirmed,2024-04-15,1,,Not Yet
RSP006976,ALM00717,EVT00015,Not Responded,2024-07-14,1,,Yes
RSP006977,ALM01873,EVT00092,Confirmed,2024-11-04,2,,Yes
RSP006978,ALM02293,EVT00108,Confirmed,2025-12-01,2,,Yes
RSP006979,ALM03377,EVT00126,Confirmed,2025-02-12,2,,Yes
RSP006980,ALM00034,EVT00009,Not Responded,2025-07-14,1,,Yes
RSP006981,ALM01133,EVT00075,Not Responded,2025-04-30,4,,No
RSP006982,ALM02838,EVT00040,Confirmed,2026-01-31,4,,Yes
RSP006983,ALM01758,EVT00010,Declined,2025-12-20,3,Gluten-Free,Not Yet
RSP006984,ALM00278,EVT00012,Confirmed,2025-06-09,3,,Yes
RSP006985,ALM03024,EVT00139,Not Responded,2025-03-11,1,,No
RSP006986,ALM01996,EVT00048,Confirmed,2024-05-08,2,,Yes
RSP006987,ALM00913,EVT00023,Not Responded,2025-01-04,1,,No
RSP006988,ALM00095,EVT00002,Not Responded,2024-11-03,3,,Yes
RSP006989,ALM00511,EVT00001,Confirmed,2024-08-21,4,,Not Yet
RSP006990,ALM02116,EVT00078,Confirmed,2024-05-09,1,,Yes
RSP006991,ALM02240,EVT00101,Confirmed,2025-04-03,0,,No
RSP006992,ALM02477,EVT00139,Confirmed,2025-04-12,1,,Yes
RSP006993,ALM01241,EVT00074,Tentative,2024-11-13,2,,No
RSP006994,ALM02402,EVT00044,Confirmed,2025-05-19,3,,Not Yet
RSP006995,ALM02291,EVT00073,Confirmed,2025-01-17,4,,Yes
RSP006996,ALM00588,EVT00027,Not Responded,2025-02-07,4,,Yes
RSP006997,ALM00021,EVT00128,Declined,2025-09-06,1,,No
RSP006998,ALM01627,EVT00079,Declined,2025-09-16,4,,Not Yet
RSP006999,ALM01444,EVT00108,Not Responded,2025-10-16,4,,Not Yet
RSP007000,ALM02479,EVT00069,Tentative,2024-02-13,3,,Yes
RSP007001,ALM02224,EVT00122,Not Responded,2024-04-07,1,,Yes
RSP007002,ALM02660,EVT00067,Confirmed,2023-11-17,1,,Yes
RSP007003,ALM02002,EVT00076,Confirmed,2025-04-28,0,,Yes
RSP007004,ALM01915,EVT00066,Not Responded,2025-09-14,1,,Yes
RSP007005,ALM00392,EVT00006,Confirmed,2024-10-03,1,,Yes
RSP007006,ALM02863,EVT00146,Confirmed,2025-09-17,4,,Yes
RSP007007,ALM02630,EVT00015,Confirmed,2024-07-05,0,,Yes
RSP007008,ALM01117,EVT00116,Confirmed,2026-02-23,1,,Yes
RSP007009,ALM00952,EVT00125,Confirmed,2024-07-09,0,,Not Yet
RSP007010,ALM02971,EVT00113,Tentative,2024-10-28,3,Vegan,Not Yet
RSP007011,ALM01161,EVT00092,Confirmed,2024-12-12,0,,Not Yet
RSP007012,ALM03432,EVT00136,Declined,2024-10-15,1,,Yes
RSP007013,ALM03102,EVT00093,Confirmed,2025-06-15,1,,Yes
RSP007014,ALM01072,EVT00008,Confirmed,2024-03-05,4,Wheelchair Access,Not Yet
RSP007015,ALM01873,EVT00076,Confirmed,2025-05-21,4,,Yes
RSP007016,ALM02000,EVT00054,Confirmed,2024-02-15,1,,Yes
RSP007017,ALM01776,EVT00127,Confirmed,2024-11-09,2,,Not Yet
RSP007018,ALM01860,EVT00149,Confirmed,2025-06-06,1,,No
