EngagementID,AlumniID,EventsAttended,DonationCount,TotalAmountDonated,MentorshipsActive,VolunteerHours,ProfileCompleteness,EmailEngagementRate,LastActivityDate,EngagementScore,EngagementTier,AssignedTo,LastReviewDate
ENG002927,ALM02927,1,1,25000,0,0,87,0.564,2025-06-05,7,Low,Staff_15,2025-09-25
ENG002928,ALM02928,5,0,0,0,0,59,0.523,2025-06-01,4,Low,Staff_07,2025-08-05
ENG002929,ALM02929,0,1,100000,1,31,40,0.654,2025-07-26,6,Low,Staff_13,2025-10-20
ENG002930,ALM02930,3,1,152,0,0,92,0.982,2025-08-13,4,Low,Staff_01,2025-09-11
ENG002931,ALM02931,2,0,0,0,0,36,0.934,2025-09-28,2,Low,Staff_08,2025-10-25
ENG002932,ALM02932,3,0,0,0,0,65,0.361,2025-07-07,3,Low,Staff_01,2025-10-10
ENG002933,ALM02933,1,0,0,0,0,99,0.38,2025-10-14,3,Low,Staff_11,2025-09-29
ENG002934,ALM02934,1,3,1037,1,69,40,0.201,2025-08-18,3,Low,Staff_08,2025-09-16
ENG002935,ALM02935,0,1,195,0,0,36,0.225,2025-09-02,1,Low,Staff_09,2025-08-28
ENG002936,ALM02936,2,0,0,0,0,40,0.173,2025-05-31,2,Low,Staff_09,2025-09-16
ENG002937,ALM02937,3,0,0,2,53,46,0.012,2025-08-12,4,Low,Staff_18,2025-11-01
ENG002938,ALM02938,1,0,0,0,0,32,0.229,2025-07-06,1,Low,Staff_11,2025-08-15
ENG002939,ALM02939,0,1,100000,0,0,42,0.425,2025-07-17,5,Low,Staff_12,2025-10-28
ENG002940,ALM02940,1,1,178,0,0,90,0.315,2025-06-19,3,Low,Staff_19,2025-08-11
ENG002941,ALM02941,2,1,100000,0,0,38,0.568,2025-10-28,6,Low,Staff_06,2025-10-20
ENG002942,ALM02942,2,0,0,0,0,61,0.504,2025-06-23,3,Low,Staff_20,2025-08-23
ENG002943,ALM02943,2,1,161,0,0,80,0.842,2025-09-04,4,Low,Staff_09,2025-10-14
ENG002944,ALM02944,0,1,245,0,0,97,0.321,2025-06-07,3,Low,Staff_20,2025-09-21
ENG002945,ALM02945,0,2,619,0,0,69,0.877,2025-10-20,2,Low,Staff_14,2025-09-16
ENG002946,ALM02946,3,2,911,0,0,44,0.376,2025-10-15,2,Low,Staff_20,2025-10-10
ENG002947,ALM02947,3,1,63,0,0,87,0.947,2025-06-28,4,Low,Staff_15,2025-08-22
ENG002948,ALM02948,3,0,0,0,0,97,0.388,2025-10-01,4,Low,Staff_05,2025-10-20
ENG002949,ALM02949,6,1,240,0,0,38,0.959,2025-06-19,4,Low,Staff_01,2025-08-05
ENG002950,ALM02950,2,0,0,0,0,40,0.73,2025-06-19,2,Low,Staff_20,2025-08-30
ENG002951,ALM02951,2,1,463,0,0,55,0.106,2025-09-03,3,Low,Staff_09,2025-10-16
ENG002952,ALM02952,2,0,0,2,16,96,0.051,2025-10-17,6,Low,Staff_18,2025-09-13
ENG002953,ALM02953,2,0,0,1,74,90,0.415,2025-06-05,5,Low,Staff_11,2025-09-01
ENG002954,ALM02954,3,1,485,0,0,58,0.418,2025-06-08,3,Low,Staff_02,2025-08-29
ENG002955,ALM02955,0,3,10507,0,0,49,0.962,2025-05-26,5,Low,Staff_02,2025-10-18
ENG002956,ALM02956,5,4,1328,0,0,41,0.223,2025-07-02,4,Low,Staff_02,2025-10-06
ENG002957,ALM02957,3,0,0,0,0,46,0.937,2025-09-26,2,Low,Staff_16,2025-09-16
ENG002958,ALM02958,1,2,350000,0,0,43,0.847,2025-07-24,5,Low,Staff_19,2025-10-11
ENG002959,ALM02959,1,3,260378,0,0,93,0.249,2025-05-06,7,Low,Staff_12,2025-09-23
ENG002960,ALM02960,1,3,792,0,0,83,0.569,2025-08-14,3,Low,Staff_16,2025-10-11
ENG002961,ALM02961,2,1,276,1,91,31,0.828,2025-05-15,3,Low,Staff_05,2025-08-11
ENG002962,ALM02962,4,0,0,0,0,95,0.76,2025-09-30,5,Low,Staff_17,2025-10-18
ENG002963,ALM02963,2,1,490,0,0,70,0.542,2025-10-03,3,Low,Staff_13,2025-08-19
ENG002964,ALM02964,3,0,0,1,98,55,0.153,2025-08-18,4,Low,Staff_15,2025-08-29
ENG002965,ALM02965,3,0,0,0,0,45,0.506,2025-06-01,2,Low,Staff_12,2025-08-13
ENG002966,ALM02966,2,1,250000,0,0,89,0.23,2025-08-06,8,Medium,Staff_07,2025-10-22
ENG002967,ALM02967,5,0,0,0,0,58,0.994,2025-09-22,4,Low,Staff_08,2025-09-30
ENG002968,ALM02968,2,0,0,0,0,99,0.518,2025-09-09,4,Low,Staff_07,2025-10-31
ENG002969,ALM02969,5,1,250000,0,0,71,0.832,2025-06-18,8,Medium,Staff_19,2025-08-30
ENG002970,ALM02970,3,0,0,0,0,86,0.334,2025-09-10,4,Low,Staff_02,2025-08-22
ENG002971,ALM02971,2,3,150425,0,0,67,0.002,2025-06-03,7,Low,Staff_16,2025-08-28
ENG002972,ALM02972,0,1,100000,0,0,59,0.204,2025-05-15,6,Low,Staff_20,2025-09-07
ENG002973,ALM02973,1,0,0,0,0,71,0.935,2025-10-20,2,Low,Staff_19,2025-10-08
ENG002974,ALM02974,4,1,232,0,0,78,0.061,2025-10-02,5,Low,Staff_11,2025-09-18
ENG002975,ALM02975,4,0,0,1,29,86,0.931,2025-09-07,6,Low,Staff_15,2025-08-14
ENG002976,ALM02976,2,0,0,0,0,30,0.287,2025-06-15,2,Low,Staff_02,2025-10-21
ENG002977,ALM02977,4,2,491,0,0,62,0.688,2025-10-03,4,Low,Staff_15,2025-08-15
ENG002978,ALM02978,2,1,162,1,13,90,0.717,2025-10-01,5,Low,Staff_11,2025-09-17
ENG002979,ALM02979,3,1,185,0,0,92,0.585,2025-05-31,4,Low,Staff_01,2025-08-21
ENG002980,ALM02980,2,0,0,0,0,86,0.605,2025-05-07,4,Low,Staff_07,2025-08-17
ENG002981,ALM02981,0,3,300191,0,0,47,0.183,2025-07-05,5,Low,Staff_06,2025-09-10
ENG002982,ALM02982,5,1,485,0,0,34,0.418,2025-08-02,3,Low,Staff_11,2025-08-06
ENG002983,ALM02983,3,1,219,0,0,74,0.489,2025-10-20,3,Low,Staff_01,2025-10-24
ENG002984,ALM02984,1,0,0,0,0,71,0.903,2025-08-04,2,Low,Staff_10,2025-08-30
ENG002985,ALM02985,2,0,0,0,0,54,0.581,2025-05-23,3,Low,Staff_07,2025-08-28
ENG002986,ALM02986,0,1,486,0,0,73,0.279,2025-07-09,2,Low,Staff_01,2025-10-12
ENG002987,ALM02987,3,0,0,0,0,37,0.969,2025-08-12,2,Low,Staff_19,2025-08-10
ENG002988,ALM02988,1,0,0,0,0,51,0.206,2025-06-28,2,Low,Staff_03,2025-10-24
ENG002989,ALM02989,1,1,161,0,0,48,0.568,2025-08-27,1,Low,Staff_06,2025-10-10
ENG002990,ALM02990,1,1,72,0,0,87,0.053,2025-09-18,3,Low,Staff_17,2025-09-19
ENG002991,ALM02991,3,0,0,0,0,67,0.023,2025-09-18,3,Low,Staff_04,2025-10-02
ENG002992,ALM02992,2,1,430,0,0,70,0.987,2025-07-15,3,Low,Staff_16,2025-10-03
ENG002993,ALM02993,4,0,0,0,0,35,0.512,2025-06-29,3,Low,Staff_16,2025-08-16
ENG002994,ALM02994,5,0,0,1,13,36,0.007,2025-10-20,4,Low,Staff_13,2025-08-16
ENG002995,ALM02995,4,0,0,0,0,64,0.524,2025-06-29,4,Low,Staff_17,2025-08-28
ENG002996,ALM02996,5,0,0,0,0,56,0.04,2025-06-20,4,Low,Staff_04,2025-08-23
ENG002997,ALM02997,1,1,141,0,0,49,0.361,2025-05-30,1,Low,Staff_16,2025-09-03
ENG002998,ALM02998,1,1,192,0,0,66,0.612,2025-07-30,2,Low,Staff_02,2025-09-23
ENG002999,ALM02999,1,1,438,1,65,64,0.54,2025-09-27,3,Low,Staff_12,2025-08-26
ENG003000,ALM03000,1,0,0,1,28,89,0.727,2025-07-03,4,Low,Staff_18,2025-08-28
ENG003001,ALM03001,4,0,0,0,0,35,0.747,2025-06-05,3,Low,Staff_17,2025-08-30
ENG003002,ALM03002,2,0,0,0,0,61,0.479,2025-05-19,3,Low,Staff_06,2025-10-28
ENG003003,ALM03003,2,1,100000,0,0,72,0.11,2025-10-31,7,Low,Staff_04,2025-08-06
ENG003004,ALM03004,2,1,132,0,0,60,0.711,2025-08-23,3,Low,Staff_15,2025-10-06
ENG003005,ALM03005,2,1,56,0,0,93,0.334,2025-08-16,4,Low,Staff_11,2025-08-28
ENG003006,ALM03006,4,0,0,0,0,35,0.011,2025-10-12,3,Low,Staff_02,2025-08-08
ENG003007,ALM03007,4,2,250082,0,0,49,0.058,2025-10-16,7,Low,Staff_08,2025-08-15
ENG003008,ALM03008,0,1,250000,0,0,32,0.451,2025-07-20,5,Low,Staff_12,2025-10-15
ENG003009,ALM03009,2,2,434,1,22,35,0.01,2025-09-27,3,Low,Staff_19,2025-10-24
ENG003010,ALM03010,0,1,250000,0,0,68,0.562,2025-09-29,6,Low,Staff_07,2025-08-26
ENG003011,ALM03011,6,1,55,0,0,51,0.339,2025-07-18,5,Low,Staff_11,2025-10-14
ENG003012,ALM03012,2,0,0,0,0,45,0.174,2025-08-18,2,Low,Staff_14,2025-09-11
ENG003013,ALM03013,3,0,0,0,0,39,0.8,2025-05-23,2,Low,Staff_04,2025-08-18
ENG003014,ALM03014,2,0,0,1,72,57,0.38,2025-05-19,4,Low,Staff_20,2025-10-26
ENG003015,ALM03015,3,0,0,1,7,91,0.146,2025-06-02,5,Low,Staff_20,2025-10-05
ENG003016,ALM03016,0,1,201,0,0,56,0.903,2025-10-04,2,Low,Staff_01,2025-09-04
ENG003017,ALM03017,0,1,436,0,0,82,0.961,2025-10-20,3,Low,Staff_13,2025-09-25
ENG003018,ALM03018,5,2,250417,0,0,65,0.103,2025-08-13,8,Medium,Staff_12,2025-09-03
ENG003019,ALM03019,0,1,250000,0,0,30,0.079,2025-10-22,5,Low,Staff_13,2025-08-17
ENG003020,ALM03020,3,1,100000,0,0,31,0.928,2025-06-19,6,Low,Staff_19,2025-09-22
ENG003021,ALM03021,3,0,0,1,5,43,0.893,2025-05-17,3,Low,Staff_16,2025-08-26
ENG003022,ALM03022,1,0,0,0,0,93,0.406,2025-10-11,3,Low,Staff_14,2025-08-28
ENG003023,ALM03023,3,0,0,0,0,62,0.522,2025-08-15,3,Low,Staff_12,2025-10-11
ENG003024,ALM03024,2,1,414,0,0,98,0.996,2025-07-26,4,Low,Staff_16,2025-09-28
ENG003025,ALM03025,1,0,0,0,0,89,0.386,2025-06-28,3,Low,Staff_02,2025-08-11
ENG003026,ALM03026,2,1,71,0,0,75,0.41,2025-08-11,4,Low,Staff_08,2025-10-21
ENG003027,ALM03027,5,0,0,0,0,41,0.139,2025-10-21,3,Low,Staff_10,2025-09-11
ENG003028,ALM03028,1,0,0,0,0,52,0.17,2025-05-14,2,Low,Staff_09,2025-10-26
ENG003029,ALM03029,1,0,0,0,0,86,0.95,2025-05-30,3,Low,Staff_15,2025-09-24
ENG003030,ALM03030,2,1,50000,0,0,59,0.751,2025-07-22,7,Low,Staff_13,2025-10-02
ENG003031,ALM03031,0,0,0,0,0,50,0.652,2025-09-17,2,Low,Staff_16,2025-10-17
ENG003032,ALM03032,1,0,0,0,0,48,0.923,2025-06-14,1,Low,Staff_09,2025-09-05
ENG003033,ALM03033,5,0,0,0,0,44,0.372,2025-07-17,3,Low,Staff_08,2025-08-19
ENG003034,ALM03034,5,0,0,0,0,79,0.183,2025-06-13,5,Low,Staff_17,2025-08-30
ENG003035,ALM03035,6,0,0,0,0,52,0.177,2025-05-31,5,Low,Staff_01,2025-10-30
ENG003036,ALM03036,3,0,0,0,0,88,0.047,2025-08-22,4,Low,Staff_20,2025-10-12
ENG003037,ALM03037,4,0,0,0,0,96,0.218,2025-09-30,5,Low,Staff_02,2025-10-09
ENG003038,ALM03038,2,1,10000,0,0,43,0.119,2025-08-21,6,Low,Staff_15,2025-10-31
ENG003039,ALM03039,2,0,0,0,0,74,0.92,2025-05-06,3,Low,Staff_15,2025-09-11
ENG003040,ALM03040,1,0,0,0,0,34,0.458,2025-06-06,1,Low,Staff_16,2025-09-03
ENG003041,ALM03041,1,1,459,0,0,50,0.054,2025-06-02,2,Low,Staff_01,2025-10-12
ENG003042,ALM03042,5,2,100117,0,0,80,0.986,2025-09-11,9,Medium,Staff_09,2025-10-15
ENG003043,ALM03043,2,0,0,0,0,80,0.146,2025-10-21,4,Low,Staff_01,2025-08-05
ENG003044,ALM03044,3,2,10292,0,0,59,0.572,2025-10-02,7,Low,Staff_14,2025-08-19
ENG003045,ALM03045,3,1,300,0,0,46,0.725,2025-10-06,2,Low,Staff_03,2025-08-14
ENG003046,ALM03046,0,0,0,0,0,66,0.974,2025-05-30,2,Low,Staff_02,2025-08-30
ENG003047,ALM03047,2,0,0,0,0,41,0.535,2025-07-21,2,Low,Staff_04,2025-08-23
ENG003048,ALM03048,5,1,348,0,0,58,0.144,2025-10-06,4,Low,Staff_06,2025-08-27
ENG003049,ALM03049,3,0,0,0,0,61,0.621,2025-07-16,3,Low,Staff_01,2025-10-17
ENG003050,ALM03050,5,0,0,0,0,66,0.693,2025-09-16,4,Low,Staff_10,2025-09-12
ENG003051,ALM03051,3,0,0,1,47,67,0.104,2025-10-05,4,Low,Staff_08,2025-08-06
ENG003052,ALM03052,5,0,0,0,0,97,0.294,2025-09-24,5,Low,Staff_13,2025-08-04
ENG003053,ALM03053,2,3,634,0,0,33,0.861,2025-06-25,2,Low,Staff_05,2025-08-16
ENG003054,ALM03054,1,0,0,0,0,54,0.339,2025-05-16,2,Low,Staff_18,2025-08-28
ENG003055,ALM03055,2,1,100000,0,0,65,0.128,2025-08-21,7,Low,Staff_03,2025-10-10
ENG003056,ALM03056,1,1,109,0,0,72,0.899,2025-06-30,2,Low,Staff_16,2025-08-20
ENG003057,ALM03057,2,0,0,0,0,68,0.998,2025-09-26,3,Low,Staff_08,2025-10-31
ENG003058,ALM03058,3,0,0,0,0,74,0.199,2025-05-24,3,Low,Staff_02,2025-09-13
ENG003059,ALM03059,1,1,97,0,0,61,0.607,2025-10-22,2,Low,Staff_20,2025-08-07
ENG003060,ALM03060,4,0,0,0,0,57,0.26,2025-06-14,4,Low,Staff_05,2025-08-24
ENG003061,ALM03061,3,0,0,0,0,100,0.368,2025-08-06,5,Low,Staff_01,2025-10-15
ENG003062,ALM03062,2,1,264,0,0,57,0.65,2025-09-29,3,Low,Staff_01,2025-09-05
ENG003063,ALM03063,1,1,280,0,0,44,0.415,2025-05-15,1,Low,Staff_10,2025-10-09
ENG003064,ALM03064,4,0,0,1,8,39,0.768,2025-08-11,4,Low,Staff_02,2025-09-16
ENG003065,ALM03065,2,1,301,0,0,69,0.712,2025-10-02,3,Low,Staff_01,2025-10-25
ENG003066,ALM03066,5,0,0,0,0,38,0.277,2025-07-17,3,Low,Staff_03,2025-10-26
ENG003067,ALM03067,2,1,307,0,0,31,0.023,2025-08-15,2,Low,Staff_09,2025-10-03
ENG003068,ALM03068,1,0,0,0,0,55,0.08,2025-05-18,2,Low,Staff_17,2025-09-29
ENG003069,ALM03069,1,1,293,0,0,65,0.76,2025-06-12,2,Low,Staff_05,2025-09-02
ENG003070,ALM03070,4,0,0,1,99,90,0.931,2025-07-16,6,Low,Staff_09,2025-10-30
ENG003071,ALM03071,4,0,0,0,0,44,0.196,2025-06-04,3,Low,Staff_03,2025-09-05
ENG003072,ALM03072,3,0,0,0,0,63,0.578,2025-08-13,3,Low,Staff_02,2025-09-08
ENG003073,ALM03073,1,1,145,0,0,65,0.494,2025-10-03,2,Low,Staff_11,2025-08-20
ENG003074,ALM03074,2,1,50000,1,97,59,0.304,2025-08-01,8,Medium,Staff_18,2025-10-02
ENG003075,ALM03075,3,1,328,0,0,89,0.558,2025-07-31,4,Low,Staff_08,2025-08-27
ENG003076,ALM03076,0,1,363,0,0,51,0.135,2025-10-03,2,Low,Staff_10,2025-08-16
ENG003077,ALM03077,3,1,190,1,23,80,0.353,2025-10-06,5,Low,Staff_14,2025-08-17
ENG003078,ALM03078,0,1,250000,0,0,79,0.948,2025-06-17,7,Low,Staff_20,2025-08-26
ENG003079,ALM03079,1,2,710,0,0,92,0.015,2025-09-03,3,Low,Staff_19,2025-08-06
ENG003080,ALM03080,1,0,0,0,0,76,0.528,2025-06-22,3,Low,Staff_08,2025-08-20
ENG003081,ALM03081,0,0,0,0,0,73,0.269,2025-06-08,2,Low,Staff_20,2025-10-01
ENG003082,ALM03082,2,0,0,0,0,46,0.131,2025-06-28,2,Low,Staff_05,2025-09-02
ENG003083,ALM03083,1,0,0,0,0,48,0.107,2025-07-03,1,Low,Staff_10,2025-10-26
ENG003084,ALM03084,2,1,370,0,0,70,0.173,2025-07-13,3,Low,Staff_13,2025-10-28
ENG003085,ALM03085,3,0,0,0,0,50,0.823,2025-10-14,3,Low,Staff_04,2025-09-24
ENG003086,ALM03086,4,0,0,0,0,55,0.252,2025-05-18,4,Low,Staff_20,2025-08-19
ENG003087,ALM03087,6,0,0,0,0,91,0.775,2025-06-18,6,Low,Staff_12,2025-10-23
ENG003088,ALM03088,2,2,628,0,0,100,0.143,2025-08-30,5,Low,Staff_13,2025-10-26
ENG003089,ALM03089,3,0,0,0,0,47,0.653,2025-05-23,2,Low,Staff_15,2025-09-21
ENG003090,ALM03090,1,0,0,0,0,62,0.078,2025-10-07,2,Low,Staff_03,2025-09-08
ENG003091,ALM03091,1,1,54,0,0,95,0.742,2025-09-14,3,Low,Staff_10,2025-08-15
ENG003092,ALM03092,2,0,0,0,0,64,0.708,2025-05-29,3,Low,Staff_03,2025-10-04
ENG003093,ALM03093,2,1,305,0,0,34,0.889,2025-08-23,2,Low,Staff_15,2025-08-24
ENG003094,ALM03094,5,0,0,0,0,85,0.005,2025-08-01,5,Low,Staff_12,2025-10-29
ENG003095,ALM03095,2,1,70,0,0,65,0.041,2025-06-22,3,Low,Staff_13,2025-10-05
ENG003096,ALM03096,4,0,0,0,0,85,0.536,2025-07-20,5,Low,Staff_14,2025-08-08
ENG003097,ALM03097,2,2,328,0,0,99,0.987,2025-09-09,4,Low,Staff_06,2025-10-11
ENG003098,ALM03098,1,0,0,0,0,84,0.2,2025-07-05,3,Low,Staff_03,2025-10-16
ENG003099,ALM03099,2,1,497,0,0,78,0.813,2025-06-22,4,Low,Staff_10,2025-08-13
ENG003100,ALM03100,2,1,221,0,0,46,0.556,2025-08-16,2,Low,Staff_02,2025-08-11
ENG003101,ALM03101,1,0,0,0,0,53,0.986,2025-10-03,2,Low,Staff_18,2025-11-01
ENG003102,ALM03102,1,0,0,0,0,37,0.945,2025-06-07,1,Low,Staff_17,2025-08-22
ENG003103,ALM03103,1,0,0,3,22,46,0.679,2025-06-12,4,Low,Staff_19,2025-08-11
ENG003104,ALM03104,0,0,0,0,0,35,0.921,2025-09-09,1,Low,Staff_15,2025-10-01
ENG003105,ALM03105,1,2,50479,0,0,35,0.587,2025-09-15,5,Low,Staff_04,2025-08-09
ENG003106,ALM03106,4,0,0,0,0,64,0.179,2025-05-30,4,Low,Staff_01,2025-10-15
ENG003107,ALM03107,3,0,0,0,0,61,0.983,2025-05-19,3,Low,Staff_01,2025-09-03
ENG003108,ALM03108,3,0,0,0,0,66,0.68,2025-10-27,3,Low,Staff_03,2025-09-17
ENG003109,ALM03109,1,1,437,0,0,68,0.224,2025-08-26,2,Low,Staff_12,2025-08-18
ENG003110,ALM03110,1,2,215,0,0,42,0.695,2025-08-02,1,Low,Staff_04,2025-09-20
ENG003111,ALM03111,2,0,0,0,0,98,0.343,2025-08-24,4,Low,Staff_15,2025-09-29
ENG003112,ALM03112,2,1,362,0,0,37,0.927,2025-07-02,2,Low,Staff_03,2025-08-28
ENG003113,ALM03113,2,0,0,0,0,53,0.114,2025-08-06,3,Low,Staff_08,2025-10-03
ENG003114,ALM03114,4,1,50000,0,0,79,0.235,2025-08-23,9,Medium,Staff_09,2025-10-31
ENG003115,ALM03115,0,1,372,0,0,96,0.804,2025-09-20,3,Low,Staff_17,2025-08-22
ENG003116,ALM03116,1,0,0,0,0,31,0.884,2025-05-14,1,Low,Staff_01,2025-08-29
ENG003117,ALM03117,4,1,467,0,0,34,0.016,2025-05-25,3,Low,Staff_09,2025-08-18
ENG003118,ALM03118,3,1,78,0,0,82,0.813,2025-08-06,4,Low,Staff_19,2025-10-28
ENG003119,ALM03119,3,0,0,1,44,57,0.572,2025-06-10,4,Low,Staff_14,2025-09-14
ENG003120,ALM03120,1,0,0,0,0,98,0.381,2025-05-13,3,Low,Staff_06,2025-09-01
ENG003121,ALM03121,2,0,0,0,0,44,0.933,2025-10-22,2,Low,Staff_06,2025-09-21
ENG003122,ALM03122,2,1,250000,0,0,89,0.577,2025-07-13,8,Medium,Staff_14,2025-08-30
ENG003123,ALM03123,1,1,260,0,0,38,0.958,2025-06-07,1,Low,Staff_18,2025-09-05
ENG003124,ALM03124,2,0,0,0,0,78,0.815,2025-05-11,4,Low,Staff_02,2025-09-09
ENG003125,ALM03125,4,1,50,1,42,83,0.36,2025-06-24,6,Low,Staff_09,2025-10-01
ENG003126,ALM03126,2,0,0,0,0,75,0.88,2025-10-19,4,Low,Staff_16,2025-11-01
ENG003127,ALM03127,2,0,0,0,0,63,0.447,2025-09-09,3,Low,Staff_02,2025-10-27
ENG003128,ALM03128,2,0,0,0,0,81,0.424,2025-10-30,4,Low,Staff_09,2025-09-09
ENG003129,ALM03129,4,1,10000,0,0,40,0.491,2025-08-30,7,Low,Staff_17,2025-08-15
ENG003130,ALM03130,4,0,0,0,0,57,0.624,2025-09-26,4,Low,Staff_15,2025-08-06
ENG003131,ALM03131,4,1,160,0,0,56,0.674,2025-05-28,4,Low,Staff_18,2025-09-13
ENG003132,ALM03132,2,2,418,0,0,80,0.088,2025-09-24,4,Low,Staff_19,2025-09-03
ENG003133,ALM03133,2,1,407,0,0,55,0.898,2025-08-26,3,Low,Staff_10,2025-09-19
ENG003134,ALM03134,3,0,0,0,0,32,0.522,2025-09-04,2,Low,Staff_02,2025-10-31
ENG003135,ALM03135,4,2,552,1,97,70,0.844,2025-10-26,5,Low,Staff_20,2025-08-07
ENG003136,ALM03136,3,0,0,1,2,53,0.837,2025-07-01,4,Low,Staff_13,2025-08-19
ENG003137,ALM03137,2,0,0,0,0,97,0.069,2025-08-31,4,Low,Staff_13,2025-09-22
ENG003138,ALM03138,3,1,25000,0,0,51,0.447,2025-06-01,7,Low,Staff_10,2025-09-08
ENG003139,ALM03139,2,0,0,1,46,71,0.004,2025-08-04,4,Low,Staff_14,2025-08-21
ENG003140,ALM03140,0,1,336,0,0,40,0.832,2025-06-14,1,Low,Staff_08,2025-08-04
ENG003141,ALM03141,2,1,459,0,0,97,0.469,2025-10-03,4,Low,Staff_02,2025-10-01
ENG003142,ALM03142,2,1,416,0,0,58,0.086,2025-06-20,3,Low,Staff_01,2025-10-23
ENG003143,ALM03143,1,1,100000,0,0,58,0.121,2025-09-24,6,Low,Staff_02,2025-09-04
ENG003144,ALM03144,2,2,411,0,0,44,0.474,2025-06-11,2,Low,Staff_04,2025-09-16
ENG003145,ALM03145,2,0,0,0,0,48,0.137,2025-10-04,2,Low,Staff_15,2025-09-23
ENG003146,ALM03146,2,1,169,0,0,78,0.8,2025-07-09,4,Low,Staff_20,2025-08-08
ENG003147,ALM03147,2,1,133,0,0,93,0.368,2025-09-14,4,Low,Staff_14,2025-11-01
ENG003148,ALM03148,3,1,292,0,0,69,0.734,2025-05-10,3,Low,Staff_18,2025-10-10
ENG003149,ALM03149,2,0,0,0,0,43,0.638,2025-10-02,2,Low,Staff_07,2025-09-09
ENG003150,ALM03150,1,0,0,0,0,90,0.774,2025-09-24,3,Low,Staff_01,2025-10-11
ENG003151,ALM03151,0,1,102,0,0,62,0.159,2025-08-13,2,Low,Staff_09,2025-10-27
ENG003152,ALM03152,2,1,95,0,0,59,0.496,2025-10-31,3,Low,Staff_15,2025-10-19
ENG003153,ALM03153,4,1,248,0,0,97,0.204,2025-06-02,5,Low,Staff_14,2025-10-27
ENG003154,ALM03154,2,0,0,1,2,77,0.852,2025-08-17,5,Low,Staff_16,2025-10-17
ENG003155,ALM03155,3,3,1199,0,0,63,0.247,2025-07-11,4,Low,Staff_19,2025-09-20
ENG003156,ALM03156,3,1,100000,0,0,54,0.207,2025-09-15,7,Low,Staff_13,2025-09-24
ENG003157,ALM03157,0,0,0,0,0,44,0.374,2025-09-26,1,Low,Staff_14,2025-10-08
ENG003158,ALM03158,2,0,0,0,0,60,0.088,2025-05-24,3,Low,Staff_19,2025-08-22
ENG003159,ALM03159,1,0,0,1,10,46,0.744,2025-07-09,2,Low,Staff_12,2025-09-12
ENG003160,ALM03160,1,0,0,1,26,100,0.803,2025-05-28,5,Low,Staff_01,2025-08-17
ENG003161,ALM03161,1,0,0,0,0,82,0.958,2025-07-29,3,Low,Staff_09,2025-09-18
ENG003162,ALM03162,1,1,416,0,0,53,0.059,2025-07-14,2,Low,Staff_11,2025-10-30
ENG003163,ALM03163,1,1,192,0,0,60,0.264,2025-10-23,2,Low,Staff_18,2025-08-16
ENG003164,ALM03164,1,0,0,0,0,35,0.179,2025-05-27,1,Low,Staff_09,2025-09-18
ENG003165,ALM03165,1,0,0,1,59,45,0.667,2025-09-26,2,Low,Staff_05,2025-09-02
ENG003166,ALM03166,4,1,160,1,38,94,0.272,2025-05-21,6,Low,Staff_05,2025-10-05
ENG003167,ALM03167,0,0,0,0,0,95,0.757,2025-09-28,3,Low,Staff_18,2025-08-25
ENG003168,ALM03168,2,0,0,0,0,96,0.411,2025-07-14,4,Low,Staff_06,2025-10-12
ENG003169,ALM03169,3,0,0,0,0,46,0.41,2025-06-25,2,Low,Staff_11,2025-09-09
ENG003170,ALM03170,1,0,0,0,0,79,0.372,2025-07-17,3,Low,Staff_06,2025-09-25
ENG003171,ALM03171,9,0,0,0,0,34,0.168,2025-06-15,5,Low,Staff_04,2025-08-10
ENG003172,ALM03172,1,1,50000,0,0,50,0.275,2025-08-21,6,Low,Staff_01,2025-08-11
ENG003173,ALM03173,2,3,300309,0,0,77,0.525,2025-10-28,8,Medium,Staff_08,2025-09-08
ENG003174,ALM03174,2,0,0,0,0,74,0.971,2025-09-14,3,Low,Staff_14,2025-09-09
ENG003175,ALM03175,2,0,0,0,0,85,0.416,2025-10-22,4,Low,Staff_19,2025-08-10
ENG003176,ALM03176,0,0,0,0,0,31,0.574,2025-06-23,1,Low,Staff_19,2025-10-19
ENG003177,ALM03177,2,0,0,0,0,86,0.305,2025-10-13,4,Low,Staff_15,2025-09-09
ENG003178,ALM03178,2,0,0,0,0,83,0.755,2025-07-01,4,Low,Staff_19,2025-08-31
ENG003179,ALM03179,1,3,1065,0,0,99,0.26,2025-09-01,4,Low,Staff_09,2025-10-14
ENG003180,ALM03180,3,0,0,0,0,50,0.226,2025-07-27,3,Low,Staff_07,2025-08-14
ENG003181,ALM03181,2,0,0,0,0,57,0.038,2025-09-05,3,Low,Staff_18,2025-08-22
ENG003182,ALM03182,1,1,499,0,0,87,0.994,2025-09-12,3,Low,Staff_16,2025-10-02
ENG003183,ALM03183,2,1,421,0,0,56,0.537,2025-08-28,3,Low,Staff_04,2025-08-30
ENG003184,ALM03184,5,1,247,0,0,52,0.079,2025-09-16,4,Low,Staff_04,2025-10-23
ENG003185,ALM03185,3,0,0,0,0,68,0.042,2025-09-27,3,Low,Staff_17,2025-09-25
ENG003186,ALM03186,2,1,359,0,0,95,0.46,2025-05-13,4,Low,Staff_04,2025-09-02
ENG003187,ALM03187,2,1,479,0,0,51,0.282,2025-10-15,3,Low,Staff_07,2025-10-05
